Date,Close
2018-11-15,36.38999938964844
2018-11-16,37.15999984741211
2018-11-19,34.040000915527344
2018-11-20,32.72999954223633
2018-11-21,35.060001373291016
2018-11-23,35.65999984741211
2018-11-26,36.47999954223633
2018-11-27,36.31999969482422
2018-11-28,37.619998931884766
2018-11-29,38.720001220703125
2018-11-30,38.33000183105469
2018-12-03,39.84000015258789
2018-12-04,36.34000015258789
2018-12-06,35.91999816894531
2018-12-07,35.060001373291016
2018-12-10,35.29999923706055
2018-12-11,35.709999084472656
2018-12-12,36.380001068115234
2018-12-13,33.439998626708984
2018-12-14,32.689998626708984
2018-12-17,31.579999923706055
2018-12-18,29.540000915527344
2018-12-19,28.860000610351562
2018-12-20,27.420000076293945
2018-12-21,22.729999542236328
2018-12-24,24.420000076293945
2018-12-26,26.309999465942383
2018-12-27,26.40999984741211
2018-12-28,26.75
2018-12-31,28.56999969482422
2019-01-02,29.8700008392334
2019-01-03,28.020000457763672
2019-01-04,30.270000457763672
2019-01-07,34.220001220703125
2019-01-08,34.0099983215332
2019-01-09,36.72999954223633
2019-01-10,34.56999969482422
2019-01-11,35.150001525878906
2019-01-14,34.150001525878906
2019-01-15,35.38999938964844
2019-01-16,35.400001525878906
2019-01-17,35.880001068115234
2019-01-18,37.130001068115234
2019-01-22,33.08000183105469
2019-01-23,31.399999618530273
2019-01-24,32.290000915527344
2019-01-25,33.20000076293945
2019-01-28,31.170000076293945
2019-01-29,30.969999313354492
2019-01-30,32.2400016784668
2019-01-31,32.43000030517578
2019-02-01,31.920000076293945
2019-02-04,32.58000183105469
2019-02-05,32.439998626708984
2019-02-06,32.630001068115234
2019-02-07,29.780000686645508
2019-02-08,30.389999389648438
2019-02-11,31.1299991607666
2019-02-12,31.639999389648438
2019-02-13,31.110000610351562
2019-02-14,30.93000030517578
2019-02-15,31.520000457763672
2019-02-19,32.40999984741211
2019-02-20,31.989999771118164
2019-02-21,31.18000030517578
2019-02-22,31.670000076293945
2019-02-25,39.650001525878906
2019-02-26,36.20000076293945
2019-02-27,36.72999954223633
2019-02-28,35.38999938964844
2019-03-01,39.970001220703125
2019-03-04,39.91999816894531
2019-03-05,40.869998931884766
2019-03-06,38.38999938964844
2019-03-07,38.70000076293945
2019-03-08,37.70000076293945
2019-03-11,39.040000915527344
2019-03-12,39.40999984741211
2019-03-13,39.43000030517578
2019-03-14,38.54999923706055
2019-03-15,38.63999938964844
2019-03-18,37.880001068115234
2019-03-19,37.2400016784668
2019-03-20,37.099998474121094
2019-03-21,37.86000061035156
2019-03-22,35.59000015258789
2019-03-25,34.189998626708984
2019-03-26,34.83000183105469
2019-03-27,34.209999084472656
2019-03-28,34.93000030517578
2019-03-29,35.720001220703125
2019-04-01,35.45000076293945
2019-04-02,37.900001525878906
2019-04-03,38.2400016784668
2019-04-04,38.150001525878906
2019-04-05,38.41999816894531
2019-04-08,38.66999816894531
2019-04-09,37.68000030517578
2019-04-10,38.81999969482422
2019-04-11,37.5099983215332
2019-04-12,37.90999984741211
2019-04-15,37.150001525878906
2019-04-16,39.08000183105469
2019-04-17,36.43000030517578
2019-04-18,36.2599983215332
2019-04-22,37.25
2019-04-23,38.68000030517578
2019-04-24,38.56999969482422
2019-04-25,39.560001373291016
2019-04-26,41.02000045776367
2019-04-29,40.279998779296875
2019-04-30,40.189998626708984
2019-05-01,38.81999969482422
2019-05-02,40.279998779296875
2019-05-03,40.56999969482422
2019-05-06,42.09000015258789
2019-05-07,39.15999984741211
2019-05-08,39.86000061035156
2019-05-09,39.9900016784668
2019-05-10,40.59000015258789
2019-05-13,37.75
2019-05-14,37.619998931884766
2019-05-15,38.66999816894531
2019-05-16,39.439998626708984
2019-05-17,38.83000183105469
2019-05-20,37.689998626708984
2019-05-21,39.43000030517578
2019-05-22,38.81999969482422
2019-05-23,36.810001373291016
2019-05-24,37.0
2019-05-28,36.720001220703125
2019-05-29,36.86000061035156
2019-05-30,36.59000015258789
2019-05-31,35.56999969482422
2019-06-03,35.9900016784668
2019-06-04,37.2599983215332
2019-06-05,37.529998779296875
2019-06-06,37.25
2019-06-07,42.880001068115234
2019-06-10,44.380001068115234
2019-06-11,43.52000045776367
2019-06-12,43.529998779296875
2019-06-13,44.2599983215332
2019-06-14,43.27000045776367
2019-06-17,47.06999969482422
2019-06-18,48.20000076293945
2019-06-19,46.95000076293945
2019-06-20,44.349998474121094
2019-06-21,45.40999984741211
2019-06-24,43.349998474121094
2019-06-25,43.97999954223633
2019-06-26,43.91999816894531
2019-06-27,45.36000061035156
2019-06-28,47.099998474121094
2019-07-01,47.709999084472656
2019-07-02,46.88999938964844
2019-07-03,47.900001525878906
2019-07-05,47.59000015258789
2019-07-08,47.310001373291016
2019-07-09,48.029998779296875
2019-07-10,49.83000183105469
2019-07-11,49.18000030517578
2019-07-12,49.11000061035156
2019-07-15,49.279998779296875
2019-07-16,48.5
2019-07-17,49.2400016784668
2019-07-18,49.720001220703125
2019-07-19,49.040000915527344
2019-07-22,49.38999938964844
2019-07-23,49.11000061035156
2019-07-24,49.13999938964844
2019-07-25,49.65999984741211
2019-07-26,51.91999816894531
2019-07-29,51.31999969482422
2019-07-30,50.720001220703125
2019-07-31,50.689998626708984
2019-08-01,52.560001373291016
2019-08-02,49.88999938964844
2019-08-05,45.0
2019-08-06,47.5
2019-08-07,48.0
2019-08-08,49.04999923706055
2019-08-09,50.0
2019-08-12,48.939998626708984
2019-08-13,47.27000045776367
2019-08-14,46.27000045776367
2019-08-15,46.099998474121094
2019-08-16,47.54999923706055
2019-08-19,48.58000183105469
2019-08-20,48.52000045776367
2019-08-21,48.97999954223633
2019-08-22,48.86000061035156
2019-08-23,46.630001068115234
2019-08-26,46.709999084472656
2019-08-27,44.63999938964844
2019-08-28,46.09000015258789
2019-08-29,46.7400016784668
2019-08-30,46.209999084472656
2019-09-03,44.81999969482422
2019-09-04,45.47999954223633
2019-09-05,46.88999938964844
2019-09-06,45.790000915527344
2019-09-09,45.43000030517578
2019-09-10,46.20000076293945
2019-09-11,47.869998931884766
2019-09-12,48.040000915527344
2019-09-13,47.66999816894531
2019-09-16,49.66999816894531
2019-09-17,49.220001220703125
2019-09-18,49.400001525878906
2019-09-19,47.5099983215332
2019-09-20,48.33000183105469
2019-09-23,47.70000076293945
2019-09-24,45.95000076293945
2019-09-25,45.060001373291016
2019-09-26,42.45000076293945
2019-09-27,42.36000061035156
2019-09-30,40.9900016784668
2019-10-01,38.529998779296875
2019-10-02,39.09000015258789
2019-10-03,38.790000915527344
2019-10-04,39.63999938964844
2019-10-07,41.08000183105469
2019-10-08,37.36000061035156
2019-10-09,36.72999954223633
2019-10-10,36.810001373291016
2019-10-11,36.959999084472656
2019-10-14,36.68000030517578
2019-10-15,37.959999084472656
2019-10-16,37.75
2019-10-17,37.90999984741211
2019-10-18,37.90999984741211
2019-10-21,40.04999923706055
2019-10-22,39.0
2019-10-23,39.22999954223633
2019-10-24,39.77000045776367
2019-10-25,39.849998474121094
2019-10-28,44.849998474121094
2019-10-29,48.91999816894531
2019-10-30,52.040000915527344
2019-10-31,50.369998931884766
2019-11-01,50.88999938964844
2019-11-04,48.779998779296875
2019-11-05,47.220001220703125
2019-11-06,48.45000076293945
2019-11-07,49.0099983215332
2019-11-08,50.540000915527344
2019-11-11,50.90999984741211
2019-11-12,53.58000183105469
2019-11-13,55.0
2019-11-14,55.060001373291016
2019-11-15,56.869998931884766
2019-11-18,58.529998779296875
2019-11-19,68.45999908447266
2019-11-20,67.41999816894531
2019-11-21,59.38999938964844
2019-11-22,62.20000076293945
2019-11-25,65.66999816894531
2019-11-26,68.76000213623047
2019-11-27,68.11000061035156
2019-11-29,71.6500015258789
2019-12-02,68.62000274658203
2019-12-03,73.12999725341797
2019-12-04,72.0999984741211
2019-12-05,70.70999908447266
2019-12-06,72.37000274658203
2019-12-09,67.44999694824219
2019-12-10,67.62999725341797
2019-12-11,65.6500015258789
2019-12-12,66.02999877929688
2019-12-13,65.36000061035156
2019-12-16,66.33000183105469
2019-12-17,65.94999694824219
2019-12-18,65.38999938964844
2019-12-19,65.13999938964844
2019-12-20,68.05999755859375
2019-12-23,67.87999725341797
2019-12-24,67.2300033569336
2019-12-26,66.75
2019-12-27,66.01000213623047
2019-12-30,61.84000015258789
2019-12-31,60.904998779296875
2020-01-02,59.31999969482422
2020-01-03,59.439998626708984
2020-01-06,59.95000076293945
2020-01-07,60.349998474121094
2020-01-08,62.529998779296875
2020-01-09,61.900001525878906
2020-01-10,59.900001525878906
2020-01-13,58.9900016784668
2020-01-14,59.68000030517578
2020-01-15,59.560001373291016
2020-01-16,59.630001068115234
2020-01-17,58.33000183105469
2020-01-21,58.119998931884766
2020-01-22,58.40999984741211
2020-01-23,56.56999969482422
2020-01-24,54.75
2020-01-27,53.59000015258789
2020-01-28,55.34000015258789
2020-01-29,54.20000076293945
2020-01-30,52.41999816894531
2020-01-31,51.95000076293945
2020-02-03,52.709999084472656
2020-02-04,53.47999954223633
2020-02-05,54.84000015258789
2020-02-06,54.33000183105469
2020-02-07,52.31999969482422
2020-02-10,56.619998931884766
2020-02-11,57.0
2020-02-12,57.75
2020-02-13,58.119998931884766
2020-02-14,55.79999923706055
2020-02-18,55.689998626708984
2020-02-19,58.11000061035156
2020-02-20,56.7599983215332
2020-02-21,53.029998779296875
2020-02-24,51.959999084472656
2020-02-25,49.88999938964844
2020-02-26,50.880001068115234
2020-02-27,49.439998626708984
2020-02-28,53.45000076293945
2020-03-02,53.349998474121094
2020-03-03,51.150001525878906
2020-03-04,53.2599983215332
2020-03-05,53.40999984741211
2020-03-06,50.86000061035156
2020-03-09,44.29999923706055
2020-03-10,44.66999816894531
2020-03-11,43.279998779296875
2020-03-12,38.119998931884766
2020-03-13,37.63999938964844
2020-03-16,33.68000030517578
2020-03-17,37.0
2020-03-18,38.470001220703125
2020-03-19,39.56999969482422
2020-03-20,38.959999084472656
2020-03-23,39.540000915527344
2020-03-24,42.65999984741211
2020-03-25,41.779998779296875
2020-03-26,43.9900016784668
2020-03-27,41.81999969482422
2020-03-30,44.290000915527344
2020-03-31,42.40999984741211
2020-04-01,38.5
2020-04-02,39.5099983215332
2020-04-03,39.380001068115234
2020-04-06,42.16999816894531
2020-04-07,41.290000915527344
2020-04-08,44.380001068115234
2020-04-09,45.75
2020-04-13,46.0099983215332
2020-04-14,48.38999938964844
2020-04-15,48.130001068115234
2020-04-16,49.5099983215332
2020-04-17,51.41999816894531
2020-04-20,53.459999084472656
2020-04-21,50.900001525878906
2020-04-22,52.400001525878906
2020-04-23,52.47999954223633
2020-04-24,54.0099983215332
2020-04-27,55.0
2020-04-28,52.52000045776367
2020-04-29,52.0
2020-04-30,49.20000076293945
2020-05-01,48.459999084472656
2020-05-04,50.0
2020-05-05,52.0
2020-05-06,52.33000183105469
2020-05-07,53.4900016784668
2020-05-08,53.84000015258789
2020-05-11,61.290000915527344
2020-05-12,59.54999923706055
2020-05-13,57.369998931884766
2020-05-14,55.880001068115234
2020-05-15,61.09000015258789
2020-05-18,63.97999954223633
2020-05-19,63.560001373291016
2020-05-20,66.79000091552734
2020-05-21,67.77999877929688
2020-05-22,69.94000244140625
2020-05-26,66.33999633789062
2020-05-27,63.93000030517578
2020-05-28,62.310001373291016
2020-05-29,64.58000183105469
2020-06-01,66.58999633789062
2020-06-02,68.36000061035156
2020-06-03,64.94999694824219
2020-06-04,63.66999816894531
2020-06-05,62.2599983215332
2020-06-08,60.529998779296875
2020-06-09,63.2599983215332
2020-06-10,63.029998779296875
2020-06-11,59.70000076293945
2020-06-12,59.88999938964844
2020-06-15,62.45000076293945
2020-06-16,66.2699966430664
2020-06-17,66.33000183105469
2020-06-18,67.33999633789062
2020-06-19,69.08000183105469
2020-06-22,72.0199966430664
2020-06-23,75.37000274658203
2020-06-24,73.08999633789062
2020-06-25,76.05000305175781
2020-06-26,74.04000091552734
2020-06-29,75.05000305175781
2020-06-30,73.48999786376953
2020-07-01,78.5
2020-07-02,79.69999694824219
2020-07-06,84.11000061035156
2020-07-07,91.41000366210938
2020-07-08,94.16999816894531
2020-07-09,94.0199966430664
2020-07-10,89.47000122070312
2020-07-13,86.2300033569336
2020-07-14,90.91000366210938
2020-07-15,93.31999969482422
2020-07-16,91.31999969482422
2020-07-17,92.3499984741211
2020-07-20,95.30000305175781
2020-07-21,93.55000305175781
2020-07-22,92.97000122070312
2020-07-23,90.80000305175781
2020-07-24,90.3499984741211
